record_type,experiment,figure_hint,policy,seed,mode,slot,x_name,x_value,x_unit,density_max_vehicles,task_load_scale,communication_range_m,min_speed_mps,safe_distance_m,acceleration_mps2,opportunity_cost_lambda,value_of_time,base_price_scale,min_speed,avg_speed,throughput,traffic_flow_proxy,total_payment,stageII_cost,stageII_benefit,total_cost,social_welfare,unit_speed_gain_cost,task_completion_rate,avg_latency,max_latency,p95_latency,resource_utilization,helper_participation_rate,helper_load_jain_index,cluster_reconfiguration_count,min_target_speed,avg_target_speed,avg_speed_gain,estimated_avg_travel_time,baseline_maintenance_ratio,actual_min_speed_ratio,speed_drop_probability,bottleneck_recovery_slot,time_slot
slot,method_comparison,main_table_task_offloading_effectiveness,delay-greedy-v2v,7,demo,14,method,delay-greedy-v2v,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,14
slot,method_comparison,main_table_task_offloading_effectiveness,delay-greedy-v2v,7,demo,15,method,delay-greedy-v2v,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,15
slot,method_comparison,main_table_task_offloading_effectiveness,delay-greedy-v2v,7,demo,16,method,delay-greedy-v2v,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,16
slot,method_comparison,main_table_task_offloading_effectiveness,delay-greedy-v2v,7,demo,17,method,delay-greedy-v2v,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,17
slot,method_comparison,main_table_task_offloading_effectiveness,delay-greedy-v2v,7,demo,18,method,delay-greedy-v2v,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,18
slot,method_comparison,main_table_task_offloading_effectiveness,delay-greedy-v2v,7,demo,19,method,delay-greedy-v2v,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,19
summary,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.6875,23.455416666666668,24.0,562.93,0.9394381400539809,0.0,0.0,0.9394381400539809,-0.9394381400539809,0.4004131223736974,1.0,0.15337696473206214,0.15405416898606722,0.15399264290778997,0.0019524921875187103,0.0,0.38327083836256853,2.0,20.0,23.558333333333334,0.10291666666666668,42.63407528467127,1.0,0.3,0.0,14,
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,0,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.5,23.150000000000002,24,555.6,2.32897306792473,0.0,0.0,2.32897306792473,-2.32897306792473,0.23765031305354384,1.0,0.21555516249111392,0.21754913680044524,0.21737038719325635,0.004847502005097184,0.0,0.20812978837447466,5,20.0,23.558333333333334,0.4083333333333334,43.19654427645788,1.0,0.0,,,0
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,1,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.75,23.202083333333334,24,556.85,2.32897306792473,0.0,0.0,2.32897306792473,-2.32897306792473,0.27239451086838945,1.0,0.21555516249111392,0.21754913680044524,0.21737038719325635,0.004847502005097184,0.0,0.20812978837447466,5,20.0,23.558333333333334,0.35625,43.099577983298914,1.0,0.0,,,1
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,2,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.0,23.254166666666666,24,558.1,2.32897306792473,0.0,0.0,2.32897306792473,-2.32897306792473,0.31903740656503143,1.0,0.21555516249111392,0.21754913680044524,0.21737038719325635,0.004847502005097184,0.0,0.20812978837447466,5,20.0,23.558333333333334,0.3041666666666667,43.00304604909515,1.0,0.0,,,2
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,3,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.25,23.306250000000002,24,559.35,2.32897306792473,0.0,0.0,2.32897306792473,-2.32897306792473,0.3849542261032611,1.0,0.21555516249111392,0.21754913680044524,0.21737038719325635,0.004847502005097184,0.0,0.20812978837447466,5,20.0,23.558333333333334,0.2520833333333334,42.90694556181281,1.0,0.0,,,3
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,4,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.5,23.358333333333334,24,560.6,2.32897306792473,0.0,0.0,2.32897306792473,-2.32897306792473,0.4852027224843186,1.0,0.21555516249111392,0.21754913680044524,0.21737038719325635,0.004847502005097184,0.0,0.20812978837447466,5,20.0,23.558333333333334,0.20000000000000004,42.81127363539065,1.0,0.0,,,4
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,5,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.75,23.410416666666666,24,561.85,2.32897306792473,0.0,0.0,2.32897306792473,-2.32897306792473,0.6560487515280927,1.0,0.21555516249111392,0.21754913680044524,0.21737038719325635,0.004847502005097184,0.0,0.20812978837447466,5,20.0,23.558333333333334,0.1479166666666667,42.71602740945092,1.0,0.0,,,5
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,6,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.0,23.462500000000002,24,563.1,0.9714775306887737,0.0,0.0,0.9714775306887737,-0.9714775306887737,0.42238153508207543,1.0,0.2099069594030622,0.21069707901511925,0.21061806705391353,0.001977414922240931,0.0,0.0833190185022609,2,20.0,23.558333333333334,0.09583333333333337,42.62120404901438,1.0,0.0,,,6
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,7,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.25,23.483333333333334,24,563.6,0.9714775306887737,0.0,0.0,0.9714775306887737,-0.9714775306887737,0.5397097392715408,1.0,0.2099069594030622,0.21069707901511925,0.21061806705391353,0.001977414922240931,0.0,0.0833190185022609,2,20.0,23.558333333333334,0.07500000000000002,42.583392476933994,1.0,0.0,,,7
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,8,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.5,23.495833333333334,24,563.9,0.47866155535894833,0.0,0.0,0.47866155535894833,-0.47866155535894833,0.31910770357263224,1.0,0.2257324001480724,0.2257324001480724,0.2257324001480724,0.0010016669792182072,0.0,0.041666666666666706,1,20.0,23.558333333333334,0.0625,42.560737719453805,1.0,0.0,,,8
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,9,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.75,23.506249999999998,24,564.15,0.47866155535894833,0.0,0.0,0.47866155535894833,-0.47866155535894833,0.3829292442871587,1.0,0.2257324001480724,0.2257324001480724,0.2257324001480724,0.0010016669792182072,0.0,0.041666666666666706,1,20.0,23.558333333333334,0.052083333333333336,42.541877160329705,1.0,0.0,,,9
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,10,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.0,23.516666666666666,24,564.4,0.47866155535894833,0.0,0.0,0.47866155535894833,-0.47866155535894833,0.47866155535894833,1.0,0.2257324001480724,0.2257324001480724,0.2257324001480724,0.0010016669792182072,0.0,0.041666666666666706,1,20.0,23.558333333333334,0.041666666666666664,42.523033309709426,1.0,0.0,,,10
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,11,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.25,23.527083333333334,24,564.65,0.47866155535894833,0.0,0.0,0.47866155535894833,-0.47866155535894833,0.6382154071452645,1.0,0.2257324001480724,0.2257324001480724,0.2257324001480724,0.0010016669792182072,0.0,0.041666666666666706,1,20.0,23.558333333333334,0.03125,42.504206145399806,1.0,0.0,,,11
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,12,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.5,23.537499999999998,24,564.9,0.47866155535894833,0.0,0.0,0.47866155535894833,-0.47866155535894833,0.9573231107178967,1.0,0.2257324001480724,0.2257324001480724,0.2257324001480724,0.0010016669792182072,0.0,0.041666666666666706,1,20.0,23.558333333333334,0.020833333333333332,42.48539564524695,1.0,0.0,,,12
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,13,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.75,23.547916666666666,24,565.15,0.47866155535894833,0.0,0.0,0.47866155535894833,-0.47866155535894833,1.9146462214357933,1.0,0.2257324001480724,0.2257324001480724,0.2257324001480724,0.0010016669792182072,0.0,0.041666666666666706,1,20.0,23.558333333333334,0.010416666666666666,42.46660178713616,1.0,0.0,,,13
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,14,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.558333333333334,24,565.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.558333333333334,0.0,42.44782454899186,1.0,1.0,,,14
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,15,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.558333333333334,24,565.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.558333333333334,0.0,42.44782454899186,1.0,1.0,,,15
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,16,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.558333333333334,24,565.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.558333333333334,0.0,42.44782454899186,1.0,1.0,,,16
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,17,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.558333333333334,24,565.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.558333333333334,0.0,42.44782454899186,1.0,1.0,,,17
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,18,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.558333333333334,24,565.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.558333333333334,0.0,42.44782454899186,1.0,1.0,,,18
slot,method_comparison,main_table_task_offloading_effectiveness,stage-i-only,7,demo,19,method,stage-i-only,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.558333333333334,24,565.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.558333333333334,0.0,42.44782454899186,1.0,1.0,,,19
summary,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.6875,23.460416666666667,24.0,563.0500000000001,0.9394381400539814,0.0,0.0,0.9394381400539814,-0.9394381400539814,0.1262049236757268,1.0,0.0684370799945131,0.06936473583810546,0.06927083267445079,0.0019524921875187112,0.0,0.3832708383625684,0.7,20.484092485085405,23.698351634772287,0.2379349681056202,42.624988899742476,1.0,0.3,0.0,14,
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,0,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.5,23.150000000000002,24,555.6,2.3289730679247307,0.0,0.0,2.3289730679247307,-2.3289730679247307,0.13003187223800028,1.0,0.09621572772960343,0.09909247966116032,0.09880101253701982,0.004847502005097185,0.0,0.20812978837447457,1,21.61364161695136,23.896282759962485,0.7462827599624827,43.19654427645788,1.0,0.0,,,0
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,1,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.75,23.202083333333334,24,556.85,2.3289730679247307,0.0,0.0,2.3289730679247307,-2.3289730679247307,0.13978770476384178,1.0,0.09621572772960343,0.09909247966116032,0.09880101253701982,0.004847502005097185,0.0,0.20812978837447457,1,21.61364161695136,23.896282759962485,0.6941994266291495,43.099577983298914,1.0,0.0,,,1
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,2,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.0,23.254166666666666,24,558.1,2.3289730679247307,0.0,0.0,2.3289730679247307,-2.3289730679247307,0.1511261678535103,1.0,0.09621572772960343,0.09909247966116032,0.09880101253701982,0.004847502005097185,0.0,0.20812978837447457,1,21.61364161695136,23.896282759962485,0.6421160932958161,43.00304604909515,1.0,0.0,,,2
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,3,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.25,23.306250000000002,24,559.35,2.3289730679247307,0.0,0.0,2.3289730679247307,-2.3289730679247307,0.16446636709296295,1.0,0.09621572772960343,0.09909247966116032,0.09880101253701982,0.004847502005097185,0.0,0.20812978837447457,1,21.61364161695136,23.896282759962485,0.5900327599624827,42.90694556181281,1.0,0.0,,,3
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,4,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.5,23.358333333333334,24,560.6,2.3289730679247307,0.0,0.0,2.3289730679247307,-2.3289730679247307,0.1803897163808326,1.0,0.09621572772960343,0.09909247966116032,0.09880101253701982,0.004847502005097185,0.0,0.20812978837447457,1,21.61364161695136,23.896282759962485,0.5379494266291495,42.81127363539065,1.0,0.0,,,4
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,5,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.75,23.410416666666666,24,561.85,2.3289730679247307,0.0,0.0,2.3289730679247307,-2.3289730679247307,0.19972693265875077,1.0,0.09621572772960343,0.09909247966116032,0.09880101253701982,0.004847502005097185,0.0,0.20812978837447457,1,21.61364161695136,23.896282759962485,0.4858660932958161,42.71602740945092,1.0,0.0,,,5
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,6,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.0,23.462500000000002,24,563.1,0.9714775306887742,0.0,0.0,0.9714775306887742,-0.9714775306887742,0.17563884016739092,1.0,0.09844617734497454,0.09909247998622747,0.09902784972210218,0.0019774149222409323,0.0,0.0833190185022609,1,20.0,23.69296286576926,0.2304628657692581,42.62120404901438,1.0,0.0,,,6
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,7,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.25,23.483333333333334,24,563.6,0.9714775306887742,0.0,0.0,0.9714775306887742,-0.9714775306887742,0.19309412168697246,1.0,0.09844617734497454,0.09909247998622747,0.09902784972210218,0.0019774149222409323,0.0,0.0833190185022609,1,20.0,23.69296286576926,0.20962953243592475,42.583392476933994,1.0,0.0,,,7
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,8,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.5,23.504166666666666,24,564.1,0.4786615553589487,0.0,0.0,0.4786615553589487,-0.4786615553589487,0.15373045915685732,1.0,0.09909247980378205,0.09909247980378205,0.09909247980378205,0.0010016669792182072,0.0,0.041666666666666664,1,20.0,23.63390173402205,0.1297350673553875,42.54564793476334,1.0,0.0,,,8
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,9,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.75,23.514583333333334,24,564.35,0.4786615553589487,0.0,0.0,0.4786615553589487,-0.4786615553589487,0.16715134763933237,1.0,0.09909247980378205,0.09909247980378205,0.09909247980378205,0.0010016669792182072,0.0,0.041666666666666664,1,20.0,23.63390173402205,0.11931840068872084,42.52680074421901,1.0,0.0,,,9
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,10,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.0,23.525000000000002,24,564.6,0.4786615553589487,0.0,0.0,0.4786615553589487,-0.4786615553589487,0.183139705280088,1.0,0.09909247980378205,0.09909247980378205,0.09909247980378205,0.0010016669792182072,0.0,0.041666666666666664,1,20.0,23.63390173402205,0.10890173402205416,42.507970244420825,1.0,0.0,,,10
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,11,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.25,23.535416666666666,24,564.85,0.4786615553589487,0.0,0.0,0.4786615553589487,-0.4786615553589487,0.20251020798229172,1.0,0.09909247980378205,0.09909247980378205,0.09909247980378205,0.0010016669792182072,0.0,0.041666666666666664,1,20.0,23.63390173402205,0.09848506735538749,42.48915641320705,1.0,0.0,,,11
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,12,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.5,23.545833333333334,24,565.1,0.4786615553589487,0.0,0.0,0.4786615553589487,-0.4786615553589487,0.2264629687529212,1.0,0.09909247980378205,0.09909247980378205,0.09909247980378205,0.0010016669792182072,0.0,0.041666666666666664,1,20.0,23.63390173402205,0.08806840068872084,42.47035922845514,1.0,0.0,,,12
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,13,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,19.75,23.556250000000002,24,565.35,0.4786615553589487,0.0,0.0,0.4786615553589487,-0.4786615553589487,0.25684206186078334,1.0,0.09909247980378205,0.09909247980378205,0.09909247980378205,0.0010016669792182072,0.0,0.041666666666666664,1,20.0,23.63390173402205,0.07765173402205416,42.451578668081716,1.0,0.0,,,13
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,14,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,14
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,15,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,15
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,16,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,16
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,17,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,17
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,18,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,18
slot,method_comparison,main_table_task_offloading_effectiveness,fan-2023,7,demo,19,method,fan-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,20.0,23.566666666666666,24,565.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.0,23.566666666666666,0.0,42.432814710042436,1.0,1.0,,,19
summary,method_comparison,main_table_task_offloading_effectiveness,kumar-2023,7,demo,,method,kumar-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,18.6875,23.460416666666667,24.0,563.0500000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06482641128890676,0.0693647357592463,0.06896671773376112,0.0019524921875187112,0.0,0.3832708383625684,2.0,20.484092485089928,23.700491990589672,0.24007532392300787,42.624988899742476,1.0,0.3,0.0,14,
slot,method_comparison,main_table_task_offloading_effectiveness,kumar-2023,7,demo,0,method,kumar-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.5,23.150000000000002,24,555.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08498529046130662,0.09909247965606614,0.09786780880841943,0.004847502005097185,0.0,0.20812978837447457,5,21.613641616966436,23.9032186268236,0.753218626823604,43.19654427645788,1.0,0.0,,,0
slot,method_comparison,main_table_task_offloading_effectiveness,kumar-2023,7,demo,1,method,kumar-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,16.75,23.202083333333334,24,556.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08498529046130662,0.09909247965606614,0.09786780880841943,0.004847502005097185,0.0,0.20812978837447457,5,21.613641616966436,23.9032186268236,0.7011352934902706,43.099577983298914,1.0,0.0,,,1
slot,method_comparison,main_table_task_offloading_effectiveness,kumar-2023,7,demo,2,method,kumar-2023,,24,0.005,300.0,20.0,80.0,3.0,1.0,1.0,1.8333333333333334e-09,17.0,23.254166666666666,24,558.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08498529046130662,0.09909247965606614,0.09786780880841943,0.004847502005097185,0.0,0.20812978837447457,5,21.613641616966436,23.9032186268236,0.6490519601569372,43.00304604909515,1.0,0.0,,,2
